Parent Tier Code,Tier Type Title,Tier Code,Tier Title,Subtitle,Description,Subject,Editions,Levels,Visibility,Locales,Curriculum Tree Thumbnail,Color Code,Sort Order,Header Image Src,Created By,Created Date,Last Updated By,Last Updated Date
CO_M05_T04_L02_SS04,Learning Object,43d5bcb706afa2cdb1effca7f737c2fa63a489f8,,,,,,,,,,,,,,,,
CO_M05_T04_L02,Sub_Section,CO_M05_T04_L02_SS05,Lesson Resources with Answers,,Students address the key characteristics of the graphs of quadratic functions and interpret them in terms of a situation. They compare and contrast linear and quadratic relationships. Students use a context to write the equation of a quadratic function. They analyze a function in general form. Students consider how they can write a quadratic function as the product of two linear functions.,,,,,,,,,,,,,
CO_M05_T04_L02_SS05,Learning Object,103c0dc1bfeb9348fc0be199364634995cda5339,,,,,,,,,,,,,,,,
CO_M05_T04,Lesson,CO_M05_T04_L03,Lesson 2: Endless Forms Most Beautiful,Key Characteristics of Quadratic Functions,"Students analyze quadratic equations to reveal different characteristics of their graphs. They learn that a table of values represents a quadratic function if its second differences are constant. Students identify concavity, the axis of symmetry, and vertex for graphs using the equations in each form. They determine intercepts along with intervals of increase and decrease.",,,,,,,,,,,,,
CO_M05_T04_L03,Sub_Section,CO_M05_T04_L03_SS00,Student Lesson Resources,,"Students analyze quadratic equations to reveal different characteristics of their graphs. They learn that a table of values represents a quadratic function if its second differences are constant. Students identify concavity, the axis of symmetry, and vertex for graphs using the equations in each form. They determine intercepts along with intervals of increase and decrease.",,,,,,,,,,,,,
CO_M05_T04_L03_SS00,Learning Object,87ac183b6673371adfbdff1c0e7ee8db8c0b47f2,,,,,,,,,,,,,,,,
CO_M05_T04_L03_SS00,Learning Object,320d1876f9a041f065a475664bfad54928a8aad0,,,,,,,,,,,,,,,,
CO_M05_T04_L03_SS00,Learning Object,905f203f4a105ae19a237b5d33bef54c4089229e,,,,,,,,,,,,,,,,
CO_M05_T04_L03_SS00,Learning Object,8146498211f9ca4d0648497827130dba3eed7953,,,,,,,,,,,,,,,,
CO_M05_T04_L03_SS00,Learning Object,c856dd714a9dd4a96428e31d0ca50a9ec28606e4,,,,,,,,,,,,,,,,
CO_M05_T04_L03_SS00,Learning Object,2d190ac6a17e09911bdc2887bd03648951069bab,,,,,,,,,,,,,,,,
CO_M05_T04_L03,Sub_Section,CO_M05_T04_L03_SS01,Lesson Planning Resources,,"Students analyze quadratic equations to reveal different characteristics of their graphs. They learn that a table of values represents a quadratic function if its second differences are constant. Students identify concavity, the axis of symmetry, and vertex for graphs using the equations in each form. They determine intercepts along with intervals of increase and decrease.",,,,,,,,,,,,,
CO_M05_T04_L03_SS01,Learning Object,30ff83aa0ea5968eec71f2e0f532f435db18a6bd,,,,,,,,,,,,,,,,
CO_M05_T04_L03_SS01,Learning Object,d9abd5e7823c947a2abab13f3e9838a83313747b,,,,,,,,,,,,,,,,
CO_M05_T04_L03,Sub_Section,CO_M05_T04_L03_SS02,MATHia Adaptive Problem-Solving,,"Students analyze quadratic equations to reveal different characteristics of their graphs. They learn that a table of values represents a quadratic function if its second differences are constant. Students identify concavity, the axis of symmetry, and vertex for graphs using the equations in each form. They determine intercepts along with intervals of increase and decrease.",,,,,,,,,,,,,
CO_M05_T04_L03_SS02,Learning Object,be39b7431d75df3376bf30fdccc0936f7d507924,,,,,,,,,,,,,,,,
CO_M05_T04_L03_SS02,Learning Object,31f79d9d593753c763ad96bd86c7bba251054b79,,,,,,,,,,,,,,,,
CO_M05_T04_L03_SS02,Learning Object,02419e23eeeaea113e8f2c1ea6594d8c20fc70cc,,,,,,,,,,,,,,,,
CO_M05_T04_L03_SS02,Learning Object,8533d57a67648404409b50b473f265ee962c459f,,,,,,,,,,,,,,,,
CO_M05_T04_L03,Sub_Section,CO_M05_T04_L03_SS03,MATHstream Interactive Videos,,"Students analyze quadratic equations to reveal different characteristics of their graphs. They learn that a table of values represents a quadratic function if its second differences are constant. Students identify concavity, the axis of symmetry, and vertex for graphs using the equations in each form. They determine intercepts along with intervals of increase and decrease.",,,,,,,,,,,,,
CO_M05_T04_L03_SS03,Learning Object,8414ed38198cb9e0d7159e60287520fc7d8f7f3e,,,,,,,,,,,,,,,,
CO_M05_T04_L03_SS03,Learning Object,e759dd8af1840fd46e692991b33e6371b5be962a,,,,,,,,,,,,,,,,
CO_M05_T04_L03_SS03,Learning Object,b809a0ab2dee022070f8b5bca50fda492ba24e1c,,,,,,,,,,,,,,,,
CO_M05_T04_L03,Sub_Section,CO_M05_T04_L03_SS04,Skills Practice,,"Students analyze quadratic equations to reveal different characteristics of their graphs. They learn that a table of values represents a quadratic function if its second differences are constant. Students identify concavity, the axis of symmetry, and vertex for graphs using the equations in each form. They determine intercepts along with intervals of increase and decrease.",,,,,,,,,,,,,
CO_M05_T04_L03_SS04,Learning Object,3003db89bbc2aec0cd7491a79ea0d666993292a3,,,,,,,,,,,,,,,,
CO_M05_T04_L03_SS04,Learning Object,f688c0064bed03ac25dc8688f5e88ebda03a158a,,,,,,,,,,,,,,,,
CO_M05_T04_L03_SS04,Learning Object,91ed2565d6ce66a9a69ff2cdfc6cbb14c35959e8,,,,,,,,,,,,,,,,
CO_M05_T04_L03_SS04,Learning Object,b79b859e92aff57ccae566afa6fff6e1a9a7ed15,,,,,,,,,,,,,,,,
CO_M05_T04_L03,Sub_Section,CO_M05_T04_L03_SS05,Lesson Resources with Answers,,"Students analyze quadratic equations to reveal different characteristics of their graphs. They learn that a table of values represents a quadratic function if its second differences are constant. Students identify concavity, the axis of symmetry, and vertex for graphs using the equations in each form. They determine intercepts along with intervals of increase and decrease.",,,,,,,,,,,,,
CO_M05_T04_L03_SS05,Learning Object,d46f04618ec5b5d78bc9ddc4c250a6cf78b8eb32,,,,,,,,,,,,,,,,
CO_M05_T04,Lesson,CO_M05_T04_L04,Lesson 3: More Than Meets the Eye,Transformations of Quadratic Functions,"Students sketch graphs of transformed quadratic functions, compare characteristics of the transformed graphs with those of the graph of the basic function and write the transformations using coordinate notation. Students write quadratic equations in vertex form using the coordinates of the vertex and another point on the graph and in factored form using the zeros and another point on the graph.",,,,,,,,,,,,,
CO_M05_T04_L04,Sub_Section,CO_M05_T04_L04_SS00,Student Lesson Resources,,"Students sketch graphs of transformed quadratic functions, compare characteristics of the transformed graphs with those of the graph of the basic function and write the transformations using coordinate notation. Students write quadratic equations in vertex form using the coordinates of the vertex and another point on the graph and in factored form using the zeros and another point on the graph.",,,,,,,,,,,,,
CO_M05_T04_L04_SS00,Learning Object,a2210d8cec4b478ce5b6284325ea03f7e16921ca,,,,,,,,,,,,,,,,
CO_M05_T04_L04_SS00,Learning Object,5cc94c43f22fe38c1a76b58a258135d483fb0959,,,,,,,,,,,,,,,,
CO_M05_T04_L04_SS00,Learning Object,c24fd6393801c97c7a0a0c562c0595b5ec7129f4,,,,,,,,,,,,,,,,
CO_M05_T04_L04_SS00,Learning Object,3f812a75eabdfcad3f2542cc051acff507e26858,,,,,,,,,,,,,,,,
CO_M05_T04_L04_SS00,Learning Object,2fe679c43eb7859bc69e75a7bc536b4304d62749,,,,,,,,,,,,,,,,
CO_M05_T04_L04,Sub_Section,CO_M05_T04_L04_SS01,Lesson Planning Resources,,"Students sketch graphs of transformed quadratic functions, compare characteristics of the transformed graphs with those of the graph of the basic function and write the transformations using coordinate notation. Students write quadratic equations in vertex form using the coordinates of the vertex and another point on the graph and in factored form using the zeros and another point on the graph.",,,,,,,,,,,,,
CO_M05_T04_L04_SS01,Learning Object,b9239d111cfb0d57541d50c95103dbb414eef67e,,,,,,,,,,,,,,,,
CO_M05_T04_L04_SS01,Learning Object,7cb74fbaeaf2f20da07f85d8ce11dcba530c3c51,,,,,,,,,,,,,,,,
CO_M05_T04_L04,Sub_Section,CO_M05_T04_L04_SS02,MATHia Adaptive Problem-Solving,,"Students sketch graphs of transformed quadratic functions, compare characteristics of the transformed graphs with those of the graph of the basic function and write the transformations using coordinate notation. Students write quadratic equations in vertex form using the coordinates of the vertex and another point on the graph and in factored form using the zeros and another point on the graph.",,,,,,,,,,,,,
CO_M05_T04_L04_SS02,Learning Object,7f4ae6250a99fbd87a7fe02bfc4b5ec0b8f8417b,,,,,,,,,,,,,,,,
CO_M05_T04_L04_SS02,Learning Object,f41875d9ff742862aabe439c99527d36f9d0ca51,,,,,,,,,,,,,,,,
CO_M05_T04_L04_SS02,Learning Object,bc4da066b74a2cdaec0b343aad2c9a73bee218c3,,,,,,,,,,,,,,,,
CO_M05_T04_L04_SS02,Learning Object,9824e96c2d349ebbab2b256da348b386644daa9b,,,,,,,,,,,,,,,,
CO_M05_T04_L04_SS02,Learning Object,b877f1dfa11d21069daec5e9c7ec26fcd646f807,,,,,,,,,,,,,,,,
CO_M05_T04_L04_SS02,Learning Object,6703fc1eb2875e8d19be7659569e5e77232ec530,,,,,,,,,,,,,,,,
CO_M05_T04_L04_SS02,Learning Object,ba6e30c8f1ffbe093020b2066d5153428706b61a,,,,,,,,,,,,,,,,
CO_M05_T04_L04,Sub_Section,CO_M05_T04_L04_SS03,MATHstream Interactive Videos,,"Students sketch graphs of transformed quadratic functions, compare characteristics of the transformed graphs with those of the graph of the basic function and write the transformations using coordinate notation. Students write quadratic equations in vertex form using the coordinates of the vertex and another point on the graph and in factored form using the zeros and another point on the graph.",,,,,,,,,,,,,
CO_M05_T04_L04_SS03,Learning Object,21ee3360444474520a7ac5561e511fd447cf5c53,,,,,,,,,,,,,,,,
CO_M05_T04_L04_SS03,Learning Object,04c816a2faa8f6becec9b7b4a223ac071d8924ba,,,,,,,,,,,,,,,,
CO_M05_T04_L04_SS03,Learning Object,8d03b48f9a7e9e3a7267faa504cd0db8e71188bd,,,,,,,,,,,,,,,,
CO_M05_T04_L04,Sub_Section,CO_M05_T04_L04_SS04,Skills Practice,,"Students sketch graphs of transformed quadratic functions, compare characteristics of the transformed graphs with those of the graph of the basic function and write the transformations using coordinate notation. Students write quadratic equations in vertex form using the coordinates of the vertex and another point on the graph and in factored form using the zeros and another point on the graph.",,,,,,,,,,,,,
CO_M05_T04_L04_SS04,Learning Object,afccf2d4d614c30d3dc06b6b3281c95a486ccf32,,,,,,,,,,,,,,,,
CO_M05_T04_L04_SS04,Learning Object,8ee7ac36d3c8da21b460d72c865bc1ae12637f3f,,,,,,,,,,,,,,,,
CO_M05_T04_L04,Sub_Section,CO_M05_T04_L04_SS05,Lesson Resources with Answers,,"Students sketch graphs of transformed quadratic functions, compare characteristics of the transformed graphs with those of the graph of the basic function and write the transformations using coordinate notation. Students write quadratic equations in vertex form using the coordinates of the vertex and another point on the graph and in factored form using the zeros and another point on the graph.",,,,,,,,,,,,,
CO_M05_T04_L04_SS05,Learning Object,eb200a19525f72015566117360c16904ef494fed,,,,,,,,,,,,,,,,
CO_M05_T04,Lesson,CO_M05_T04_L05,"Lesson 4: You Lose Some, You Lose Some","Comparing Functions Using Key Characteristics
and Average Rate of Change","Students compare quadratic functions in standard form, factored form, and vertex form, then analyze the properties of each form. They then answer questions to compare linear, quadratic, and exponential functions. Students compute average rates of change for the functions across different intervals and then compare the change in the average rates of change across the different intervals.",,,,,,,,,,,,,
